user_id,target_pos,mid_pos,last_pos,original_interactions,items_removed,exclusion_interactions,inclusion_interactions,worst_jac,same_interactions
959,1,15,6,"[28, 61, 65, 86, 92, 129, 152, 167, 239, 268, 397, 520, 670, 859, 881, 896, 1059, 1366, 1879, 2142]","[167, 896, 1879]","[28, 61, 65, 86, 92, 129, 152, 239, 268, 397, 520, 670, 859, 881, 1059, 1366, 2142]","[28, 61, 65, 86, 92, 129, 152, 239, 268, 397, 520, 670, 859, 881, 1059, 1366, 2142, 167]","[167, 1879, 59, 79, 648, 196, 149, 121, 164, 131, 265, 127, 126, 80, 151, 147, 91, 896, 118, 75]",1.0
959,3,11,6,"[28, 61, 65, 86, 92, 129, 152, 167, 239, 268, 397, 520, 670, 859, 881, 896, 1059, 1366, 1879, 2142]","[28, 129, 239, 268]","[61, 65, 86, 92, 152, 167, 397, 520, 670, 859, 881, 896, 1059, 1366, 1879, 2142]","[61, 65, 86, 92, 152, 167, 397, 520, 670, 859, 881, 896, 1059, 1366, 1879, 2142, 28]","[28, 268, 239, 168, 568, 438, 135, 93, 129, 114, 265, 125, 133, 49, 23, 165, 190, 41, 117, 172]",1.0
959,5,10,5,"[28, 61, 65, 86, 92, 129, 152, 167, 239, 268, 397, 520, 670, 859, 881, 896, 1059, 1366, 1879, 2142]",[92],"[28, 61, 65, 86, 129, 152, 167, 239, 268, 397, 520, 670, 859, 881, 896, 1059, 1366, 1879, 2142]","[28, 61, 65, 86, 129, 152, 167, 239, 268, 397, 520, 670, 859, 881, 896, 1059, 1366, 1879, 2142, 92]","[92, 844, 80, 87, 203, 73, 151, 777, 164, 147, 648, 118, 134, 59, 196, 161, 265, 149, 126, 127]",1.0
959,7,12,12,"[28, 61, 65, 86, 92, 129, 152, 167, 239, 268, 397, 520, 670, 859, 881, 896, 1059, 1366, 1879, 2142]",[129],"[28, 61, 65, 86, 92, 152, 167, 239, 268, 397, 520, 670, 859, 881, 896, 1059, 1366, 1879, 2142]","[28, 61, 65, 86, 92, 152, 167, 239, 268, 397, 520, 670, 859, 881, 896, 1059, 1366, 1879, 2142]","[265, 218, 245, 24, 161, 129, 52, 168, 105, 63, 45, 128, 79, 125, 190, 133, 114, 98, 49, 93]",3.0
960,1,10,8,"[5, 93, 167, 256, 289, 370, 436, 438, 439, 446, 463, 480, 502, 552, 807, 826, 896, 1119, 1227, 3204]","[5, 446, 502]","[93, 167, 256, 289, 370, 436, 438, 439, 463, 480, 552, 807, 826, 896, 1119, 1227, 3204]","[93, 167, 256, 289, 370, 436, 438, 439, 463, 480, 552, 807, 826, 896, 1119, 1227, 3204, 5]","[5, 446, 502, 129, 260, 525, 316, 791, 69, 52, 264, 247, 4, 135, 86, 105, 185, 318, 39, 306]",1.0
960,3,13,7,"[5, 93, 167, 256, 289, 370, 436, 438, 439, 446, 463, 480, 502, 552, 807, 826, 896, 1119, 1227, 3204]","[256, 289]","[5, 93, 167, 370, 436, 438, 439, 446, 463, 480, 502, 552, 807, 826, 896, 1119, 1227, 3204]","[5, 93, 167, 370, 436, 438, 439, 446, 463, 480, 502, 552, 807, 826, 896, 1119, 1227, 3204, 256]","[256, 289, 1019, 190, 776, 120, 587, 738, 433, 323, 529, 252, 161, 606, 739, 63, 156, 377, 539, 897]",1.0
960,5,10,5,"[5, 93, 167, 256, 289, 370, 436, 438, 439, 446, 463, 480, 502, 552, 807, 826, 896, 1119, 1227, 3204]","[93, 167]","[5, 256, 289, 370, 436, 438, 439, 446, 463, 480, 502, 552, 807, 826, 896, 1119, 1227, 3204]","[5, 256, 289, 370, 436, 438, 439, 446, 463, 480, 502, 552, 807, 826, 896, 1119, 1227, 3204, 167]","[167, 125, 433, 129, 187, 118, 128, 190, 218, 93, 114, 196, 49, 63, 211, 98, 133, 265, 79, 152]",1.0
960,7,10,7,"[5, 93, 167, 256, 289, 370, 436, 438, 439, 446, 463, 480, 502, 552, 807, 826, 896, 1119, 1227, 3204]",[446],"[5, 93, 167, 256, 289, 370, 436, 438, 439, 463, 480, 502, 552, 807, 826, 896, 1119, 1227, 3204]","[5, 93, 167, 256, 289, 370, 436, 438, 439, 463, 480, 502, 552, 807, 826, 896, 1119, 1227, 3204, 446]","[446, 24, 152, 165, 318, 260, 40, 245, 306, 49, 906, 60, 52, 243, 281, 530, 129, 39, 168, 86]",1.0
963,1,10,4,"[43, 58, 137, 270, 281, 336, 380, 562, 694, 792, 808, 812, 875, 1424, 1460, 1544, 1625, 2092, 2154, 2492]","[43, 137, 562, 812]","[58, 270, 281, 336, 380, 694, 792, 808, 875, 1424, 1460, 1544, 1625, 2092, 2154, 2492]","[58, 270, 281, 336, 380, 694, 792, 808, 875, 1424, 1460, 1544, 1625, 2092, 2154, 2492, 137]","[137, 562, 43, 812, 98, 45, 117, 93, 125, 24, 247, 49, 168, 245, 135, 39, 129, 52, 185, 105]",1.0
963,3,10,5,"[43, 58, 137, 270, 281, 336, 380, 562, 694, 792, 808, 812, 875, 1424, 1460, 1544, 1625, 2092, 2154, 2492]","[562, 792]","[43, 58, 137, 270, 281, 336, 380, 694, 808, 812, 875, 1424, 1460, 1544, 1625, 2092, 2154, 2492]","[43, 58, 137, 270, 281, 336, 380, 694, 808, 812, 875, 1424, 1460, 1544, 1625, 2092, 2154, 2492, 792]","[792, 562, 172, 117, 372, 522, 222, 640, 568, 691, 1195, 165, 90, 401, 383, 438, 397, 730, 815, 1257]",1.0
963,5,11,6,"[43, 58, 137, 270, 281, 336, 380, 562, 694, 792, 808, 812, 875, 1424, 1460, 1544, 1625, 2092, 2154, 2492]","[1625, 2492]","[43, 58, 137, 270, 281, 336, 380, 562, 694, 792, 808, 812, 875, 1424, 1460, 1544, 2092, 2154]","[43, 58, 137, 270, 281, 336, 380, 562, 694, 792, 808, 812, 875, 1424, 1460, 1544, 2092, 2154, 1625]","[1625, 2492, 105, 125, 383, 14, 52, 190, 245, 129, 548, 291, 222, 6, 23, 168, 135, 41, 172, 117]",1.0
963,7,12,12,"[43, 58, 137, 270, 281, 336, 380, 562, 694, 792, 808, 812, 875, 1424, 1460, 1544, 1625, 2092, 2154, 2492]",[336],"[43, 58, 137, 270, 281, 380, 562, 694, 792, 808, 812, 875, 1424, 1460, 1544, 1625, 2092, 2154, 2492]","[43, 58, 137, 270, 281, 380, 562, 694, 792, 808, 812, 875, 1424, 1460, 1544, 1625, 2092, 2154, 2492]","[135, 438, 284, 317, 815, 41, 397, 568, 177, 522, 90, 165, 172, 21, 291, 336, 538, 383, 117, 222]",3.0
966,1,12,7,"[52, 104, 107, 129, 352, 356, 367, 373, 480, 918, 1032, 1534, 1872, 1944, 1974, 2162, 2517, 2605, 2787, 2908]","[107, 356, 367, 480, 1872, 2787]","[52, 104, 129, 352, 373, 918, 1032, 1534, 1944, 1974, 2162, 2517, 2605, 2908]","[52, 104, 129, 352, 373, 918, 1032, 1534, 1944, 1974, 2162, 2517, 2605, 2908, 480]","[480, 2787, 356, 107, 367, 1872, 2454, 2901, 1627, 2452, 2765, 2573, 2483, 2808, 1484, 2631, 2446, 1641, 29, 2761]",1.0
966,3,10,5,"[52, 104, 107, 129, 352, 356, 367, 373, 480, 918, 1032, 1534, 1872, 1944, 1974, 2162, 2517, 2605, 2787, 2908]","[104, 107, 918]","[52, 129, 352, 356, 367, 373, 480, 1032, 1534, 1872, 1944, 1974, 2162, 2517, 2605, 2787, 2908]","[52, 129, 352, 356, 367, 373, 480, 1032, 1534, 1872, 1944, 1974, 2162, 2517, 2605, 2787, 2908, 104]","[104, 107, 918, 372, 526, 327, 384, 510, 461, 19, 313, 543, 293, 440, 281, 60, 492, 40, 439, 521]",1.0
966,5,10,5,"[52, 104, 107, 129, 352, 356, 367, 373, 480, 918, 1032, 1534, 1872, 1944, 1974, 2162, 2517, 2605, 2787, 2908]",[918],"[52, 104, 107, 129, 352, 356, 367, 373, 480, 1032, 1534, 1872, 1944, 1974, 2162, 2517, 2605, 2787, 2908]","[52, 104, 107, 129, 352, 356, 367, 373, 480, 1032, 1534, 1872, 1944, 1974, 2162, 2517, 2605, 2787, 2908, 918]","[918, 1107, 152, 40, 923, 157, 39, 86, 60, 24, 337, 384, 247, 243, 281, 68, 245, 260, 168, 530]",1.0
966,7,10,8,"[52, 104, 107, 129, 352, 356, 367, 373, 480, 918, 1032, 1534, 1872, 1944, 1974, 2162, 2517, 2605, 2787, 2908]","[104, 367]","[52, 107, 129, 352, 356, 373, 480, 918, 1032, 1534, 1872, 1944, 1974, 2162, 2517, 2605, 2787, 2908]","[52, 107, 129, 352, 356, 373, 480, 918, 1032, 1534, 1872, 1944, 1974, 2162, 2517, 2605, 2787, 2908, 104]","[104, 946, 2156, 543, 384, 2484, 492, 335, 358, 367, 2492, 276, 96, 959, 2475, 366, 259, 1489, 285, 307]",1.0
970,1,10,9,"[524, 895, 926, 1068, 1086, 1374, 1420, 1884, 1927, 1954, 2083, 2100, 2125, 2169, 2176, 2412, 2781, 2784, 2963, 2989]","[1068, 1954, 2100, 2169, 2784]","[524, 895, 926, 1086, 1374, 1420, 1884, 1927, 2083, 2125, 2176, 2412, 2781, 2963, 2989]","[524, 895, 926, 1086, 1374, 1420, 1884, 1927, 2083, 2125, 2176, 2412, 2781, 2963, 2989, 2784]","[2784, 1954, 1068, 2100, 2169, 80, 837, 73, 850, 118, 714, 84, 126, 131, 1103, 576, 648, 147, 164, 591]",1.0
970,3,14,8,"[524, 895, 926, 1068, 1086, 1374, 1420, 1884, 1927, 1954, 2083, 2100, 2125, 2169, 2176, 2412, 2781, 2784, 2963, 2989]","[524, 895, 926, 1420, 2100]","[1068, 1086, 1374, 1884, 1927, 1954, 2083, 2125, 2169, 2176, 2412, 2781, 2784, 2963, 2989]","[1068, 1086, 1374, 1884, 1927, 1954, 2083, 2125, 2169, 2176, 2412, 2781, 2784, 2963, 2989, 1420]","[1420, 524, 2100, 926, 895, 196, 149, 121, 164, 131, 265, 127, 126, 80, 151, 147, 91, 896, 118, 75]",1.0
970,5,10,5,"[524, 895, 926, 1068, 1086, 1374, 1420, 1884, 1927, 1954, 2083, 2100, 2125, 2169, 2176, 2412, 2781, 2784, 2963, 2989]","[1374, 1927]","[524, 895, 926, 1068, 1086, 1420, 1884, 1954, 2083, 2100, 2125, 2169, 2176, 2412, 2781, 2784, 2963, 2989]","[524, 895, 926, 1068, 1086, 1420, 1884, 1954, 2083, 2100, 2125, 2169, 2176, 2412, 2781, 2784, 2963, 2989, 1927]","[1927, 2449, 1690, 1422, 3061, 1973, 3016, 1374, 887, 2900, 2336, 2334, 1861, 2133, 3190, 1689, 2862, 3075, 1350, 3192]",1.0
970,7,10,7,"[524, 895, 926, 1068, 1086, 1374, 1420, 1884, 1927, 1954, 2083, 2100, 2125, 2169, 2176, 2412, 2781, 2784, 2963, 2989]",[1374],"[524, 895, 926, 1068, 1086, 1420, 1884, 1927, 1954, 2083, 2100, 2125, 2169, 2176, 2412, 2781, 2784, 2963, 2989]","[524, 895, 926, 1068, 1086, 1420, 1884, 1927, 1954, 2083, 2100, 2125, 2169, 2176, 2412, 2781, 2784, 2963, 2989, 1374]","[1374, 1959, 1830, 1422, 2393, 884, 459, 825, 888, 1156, 1861, 2900, 305, 2145, 2422, 1968, 460, 1688, 2136, 504]",1.0
971,1,10,3,"[59, 132, 168, 176, 188, 425, 556, 652, 679, 721, 777, 878, 1029, 1038, 1154, 1159, 1180, 1809, 2366, 2656]","[188, 679]","[59, 132, 168, 176, 425, 556, 652, 721, 777, 878, 1029, 1038, 1154, 1159, 1180, 1809, 2366, 2656]","[59, 132, 168, 176, 425, 556, 652, 721, 777, 878, 1029, 1038, 1154, 1159, 1180, 1809, 2366, 2656, 188]","[188, 679, 1042, 206, 587, 606, 703, 647, 1281, 642, 1243, 1134, 1675, 645, 215, 768, 1019, 841, 667, 1102]",1.0
971,3,10,3,"[59, 132, 168, 176, 188, 425, 556, 652, 679, 721, 777, 878, 1029, 1038, 1154, 1159, 1180, 1809, 2366, 2656]",[168],"[59, 132, 176, 188, 425, 556, 652, 679, 721, 777, 878, 1029, 1038, 1154, 1159, 1180, 1809, 2366, 2656]","[59, 132, 176, 188, 425, 556, 652, 679, 721, 777, 878, 1029, 1038, 1154, 1159, 1180, 1809, 2366, 2656, 168]","[168, 49, 644, 210, 187, 6, 61, 27, 63, 715, 114, 190, 23, 128, 98, 133, 218, 45, 125, 65]",1.0
971,5,11,5,"[59, 132, 168, 176, 188, 425, 556, 652, 679, 721, 777, 878, 1029, 1038, 1154, 1159, 1180, 1809, 2366, 2656]",[168],"[59, 132, 176, 188, 425, 556, 652, 679, 721, 777, 878, 1029, 1038, 1154, 1159, 1180, 1809, 2366, 2656]","[59, 132, 176, 188, 425, 556, 652, 679, 721, 777, 878, 1029, 1038, 1154, 1159, 1180, 1809, 2366, 2656, 168]","[168, 49, 670, 744, 63, 6, 715, 190, 61, 114, 27, 23, 98, 210, 133, 218, 128, 65, 125, 45]",1.0
971,7,10,8,"[59, 132, 168, 176, 188, 425, 556, 652, 679, 721, 777, 878, 1029, 1038, 1154, 1159, 1180, 1809, 2366, 2656]",[132],"[59, 168, 176, 188, 425, 556, 652, 679, 721, 777, 878, 1029, 1038, 1154, 1159, 1180, 1809, 2366, 2656]","[59, 168, 176, 188, 425, 556, 652, 679, 721, 777, 878, 1029, 1038, 1154, 1159, 1180, 1809, 2366, 2656, 1571]","[1571, 967, 2837, 1329, 2950, 1733, 1978, 132, 1577, 2387, 1246, 2353, 1218, 1296, 1142, 1176, 1926, 2672, 2354, 1270]",1.0
973,1,10,6,"[2, 85, 125, 190, 278, 386, 399, 473, 475, 529, 558, 647, 705, 718, 720, 888, 905, 1527, 2158, 2869]","[190, 386, 529, 905]","[2, 85, 125, 278, 399, 473, 475, 558, 647, 705, 718, 720, 888, 1527, 2158, 2869]","[2, 85, 125, 278, 399, 473, 475, 558, 647, 705, 718, 720, 888, 1527, 2158, 2869, 529]","[529, 386, 905, 190, 206, 156, 134, 118, 648, 203, 151, 126, 127, 265, 320, 59, 149, 844, 196, 167]",1.0
973,3,13,6,"[2, 85, 125, 190, 278, 386, 399, 473, 475, 529, 558, 647, 705, 718, 720, 888, 905, 1527, 2158, 2869]","[190, 386]","[2, 85, 125, 278, 399, 473, 475, 529, 558, 647, 705, 718, 720, 888, 905, 1527, 2158, 2869]","[2, 85, 125, 278, 399, 473, 475, 529, 558, 647, 705, 718, 720, 888, 905, 1527, 2158, 2869, 386]","[386, 896, 844, 156, 91, 433, 127, 152, 79, 190, 648, 161, 151, 126, 63, 118, 265, 59, 196, 149]",1.0
973,5,13,7,"[2, 85, 125, 190, 278, 386, 399, 473, 475, 529, 558, 647, 705, 718, 720, 888, 905, 1527, 2158, 2869]","[399, 473]","[2, 85, 125, 190, 278, 386, 475, 529, 558, 647, 705, 718, 720, 888, 905, 1527, 2158, 2869]","[2, 85, 125, 190, 278, 386, 475, 529, 558, 647, 705, 718, 720, 888, 905, 1527, 2158, 2869, 473]","[473, 399, 172, 117, 372, 522, 222, 640, 568, 691, 1195, 165, 90, 401, 383, 438, 397, 730, 815, 1257]",1.0
973,7,10,8,"[2, 85, 125, 190, 278, 386, 399, 473, 475, 529, 558, 647, 705, 718, 720, 888, 905, 1527, 2158, 2869]","[2, 85]","[125, 190, 278, 386, 399, 473, 475, 529, 558, 647, 705, 718, 720, 888, 905, 1527, 2158, 2869]","[125, 190, 278, 386, 399, 473, 475, 529, 558, 647, 705, 718, 720, 888, 905, 1527, 2158, 2869, 2]","[2, 85, 291, 168, 568, 438, 135, 93, 129, 114, 65, 152, 265, 133, 49, 23, 165, 41, 117, 172]",1.0
975,1,14,1,"[82, 87, 373, 455, 500, 664, 791, 862, 877, 917, 926, 991, 1332, 1457, 1564, 1567, 1584, 1616, 2040, 3379]","[791, 1567]","[82, 87, 373, 455, 500, 664, 862, 877, 917, 926, 991, 1332, 1457, 1564, 1584, 1616, 2040, 3379]","[82, 87, 373, 455, 500, 664, 862, 877, 917, 926, 991, 1332, 1457, 1564, 1584, 1616, 2040, 3379, 791]","[791, 1567, 65, 184, 117, 45, 548, 128, 169, 27, 16, 125, 6, 39, 643, 20, 14, 219, 23, 274]",1.0
975,3,10,7,"[82, 87, 373, 455, 500, 664, 791, 862, 877, 917, 926, 991, 1332, 1457, 1564, 1567, 1584, 1616, 2040, 3379]","[82, 87]","[373, 455, 500, 664, 791, 862, 877, 917, 926, 991, 1332, 1457, 1564, 1567, 1584, 1616, 2040, 3379]","[373, 455, 500, 664, 791, 862, 877, 917, 926, 991, 1332, 1457, 1564, 1567, 1584, 1616, 2040, 3379, 82]","[82, 87, 49, 63, 61, 187, 190, 114, 6, 210, 715, 27, 98, 23, 133, 218, 128, 65, 45, 125]",1.0
975,5,11,8,"[82, 87, 373, 455, 500, 664, 791, 862, 877, 917, 926, 991, 1332, 1457, 1564, 1567, 1584, 1616, 2040, 3379]","[82, 500]","[87, 373, 455, 664, 791, 862, 877, 917, 926, 991, 1332, 1457, 1564, 1567, 1584, 1616, 2040, 3379]","[87, 373, 455, 664, 791, 862, 877, 917, 926, 991, 1332, 1457, 1564, 1567, 1584, 1616, 2040, 3379, 82]","[82, 500, 114, 643, 744, 20, 715, 98, 190, 14, 133, 6, 128, 274, 218, 65, 27, 45, 125, 23]",1.0
975,7,11,7,"[82, 87, 373, 455, 500, 664, 791, 862, 877, 917, 926, 991, 1332, 1457, 1564, 1567, 1584, 1616, 2040, 3379]",[862],"[82, 87, 373, 455, 500, 664, 791, 877, 917, 926, 991, 1332, 1457, 1564, 1567, 1584, 1616, 2040, 3379]","[82, 87, 373, 455, 500, 664, 791, 877, 917, 926, 991, 1332, 1457, 1564, 1567, 1584, 1616, 2040, 3379, 862]","[862, 662, 45, 207, 125, 421, 68, 129, 435, 24, 487, 245, 10, 1467, 175, 106, 168, 52, 670, 1]",1.0
977,1,12,7,"[82, 108, 243, 260, 279, 365, 377, 528, 642, 776, 857, 910, 985, 1008, 1131, 1180, 1426, 1837, 2034, 2733]","[108, 279, 528, 910]","[82, 243, 260, 365, 377, 642, 776, 857, 985, 1008, 1131, 1180, 1426, 1837, 2034, 2733]","[82, 243, 260, 365, 377, 642, 776, 857, 985, 1008, 1131, 1180, 1426, 1837, 2034, 2733, 528]","[528, 108, 910, 279, 87, 274, 739, 556, 606, 1076, 791, 190, 134, 63, 156, 353, 433, 161, 278, 513]",1.0
977,3,12,7,"[82, 108, 243, 260, 279, 365, 377, 528, 642, 776, 857, 910, 985, 1008, 1131, 1180, 1426, 1837, 2034, 2733]","[108, 243]","[82, 260, 279, 365, 377, 528, 642, 776, 857, 910, 985, 1008, 1131, 1180, 1426, 1837, 2034, 2733]","[82, 260, 279, 365, 377, 528, 642, 776, 857, 910, 985, 1008, 1131, 1180, 1426, 1837, 2034, 2733, 243]","[243, 108, 620, 323, 1019, 539, 120, 98, 114, 61, 134, 1076, 190, 529, 133, 606, 433, 63, 161, 156]",1.0
977,5,15,5,"[82, 108, 243, 260, 279, 365, 377, 528, 642, 776, 857, 910, 985, 1008, 1131, 1180, 1426, 1837, 2034, 2733]",[82],"[108, 243, 260, 279, 365, 377, 528, 642, 776, 857, 910, 985, 1008, 1131, 1180, 1426, 1837, 2034, 2733]","[108, 243, 260, 279, 365, 377, 528, 642, 776, 857, 910, 985, 1008, 1131, 1180, 1426, 1837, 2034, 2733, 82]","[82, 214, 274, 211, 483, 1536, 991, 1296, 1159, 636, 1006, 1119, 375, 869, 1112, 595, 432, 716, 1116, 1150]",1.0
977,7,10,7,"[82, 108, 243, 260, 279, 365, 377, 528, 642, 776, 857, 910, 985, 1008, 1131, 1180, 1426, 1837, 2034, 2733]",[108],"[82, 243, 260, 279, 365, 377, 528, 642, 776, 857, 910, 985, 1008, 1131, 1180, 1426, 1837, 2034, 2733]","[82, 243, 260, 279, 365, 377, 528, 642, 776, 857, 910, 985, 1008, 1131, 1180, 1426, 1837, 2034, 2733, 108]","[108, 738, 210, 715, 529, 63, 212, 218, 97, 206, 749, 215, 645, 768, 647, 588, 1019, 644, 841, 587]",1.0
979,1,11,6,"[5, 24, 44, 48, 66, 125, 133, 152, 387, 407, 434, 840, 844, 896, 904, 1000, 1037, 1146, 1334, 1679]","[44, 133]","[5, 24, 48, 66, 125, 152, 387, 407, 434, 840, 844, 896, 904, 1000, 1037, 1146, 1334, 1679]","[5, 24, 48, 66, 125, 152, 387, 407, 434, 840, 844, 896, 904, 1000, 1037, 1146, 1334, 1679, 44]","[44, 129, 211, 23, 161, 79, 128, 210, 49, 61, 715, 65, 93, 45, 190, 218, 114, 63, 133, 98]",1.0
979,3,11,7,"[5, 24, 44, 48, 66, 125, 133, 152, 387, 407, 434, 840, 844, 896, 904, 1000, 1037, 1146, 1334, 1679]","[66, 133]","[5, 24, 44, 48, 125, 152, 387, 407, 434, 840, 844, 896, 904, 1000, 1037, 1146, 1334, 1679]","[5, 24, 44, 48, 125, 152, 387, 407, 434, 840, 844, 896, 904, 1000, 1037, 1146, 1334, 1679, 66]","[66, 133, 79, 146, 75, 462, 49, 157, 151, 196, 118, 111, 241, 265, 256, 91, 1229, 94, 327, 123]",1.0
979,5,11,5,"[5, 24, 44, 48, 66, 125, 133, 152, 387, 407, 434, 840, 844, 896, 904, 1000, 1037, 1146, 1334, 1679]",[1037],"[5, 24, 44, 48, 66, 125, 133, 152, 387, 407, 434, 840, 844, 896, 904, 1000, 1146, 1334, 1679]","[5, 24, 44, 48, 66, 125, 133, 152, 387, 407, 434, 840, 844, 896, 904, 1000, 1146, 1334, 1679, 1037]","[1037, 739, 61, 63, 127, 556, 1059, 565, 433, 1076, 620, 776, 59, 190, 156, 114, 606, 161, 134, 87]",1.0
979,7,11,7,"[5, 24, 44, 48, 66, 125, 133, 152, 387, 407, 434, 840, 844, 896, 904, 1000, 1037, 1146, 1334, 1679]",[5],"[24, 44, 48, 66, 125, 133, 152, 387, 407, 434, 840, 844, 896, 904, 1000, 1037, 1146, 1334, 1679]","[24, 44, 48, 66, 125, 133, 152, 387, 407, 434, 840, 844, 896, 904, 1000, 1037, 1146, 1334, 1679, 5]","[5, 93, 59, 433, 27, 776, 23, 606, 128, 218, 529, 156, 65, 98, 161, 114, 63, 45, 190, 61]",1.0
980,1,10,4,"[5, 31, 47, 59, 69, 133, 152, 527, 609, 616, 652, 796, 924, 1155, 1254, 1342, 1463, 1475, 2207, 2717]","[133, 152, 616, 1475]","[5, 31, 47, 59, 69, 527, 609, 652, 796, 924, 1155, 1254, 1342, 1463, 2207, 2717]","[5, 31, 47, 59, 69, 527, 609, 652, 796, 924, 1155, 1254, 1342, 1463, 2207, 2717, 133]","[133, 152, 1475, 616, 529, 606, 971, 556, 897, 539, 741, 433, 744, 63, 776, 377, 156, 252, 323, 1015]",1.0
980,3,10,7,"[5, 31, 47, 59, 69, 133, 152, 527, 609, 616, 652, 796, 924, 1155, 1254, 1342, 1463, 1475, 2207, 2717]","[5, 31, 59]","[47, 69, 133, 152, 527, 609, 616, 652, 796, 924, 1155, 1254, 1342, 1463, 1475, 2207, 2717]","[47, 69, 133, 152, 527, 609, 616, 652, 796, 924, 1155, 1254, 1342, 1463, 1475, 2207, 2717, 5]","[5, 31, 59, 265, 128, 49, 218, 23, 433, 156, 93, 45, 65, 125, 61, 161, 63, 98, 114, 190]",1.0
980,5,10,9,"[5, 31, 47, 59, 69, 133, 152, 527, 609, 616, 652, 796, 924, 1155, 1254, 1342, 1463, 1475, 2207, 2717]","[31, 59]","[5, 47, 69, 133, 152, 527, 609, 616, 652, 796, 924, 1155, 1254, 1342, 1463, 1475, 2207, 2717]","[5, 47, 69, 133, 152, 527, 609, 616, 652, 796, 924, 1155, 1254, 1342, 1463, 1475, 2207, 2717, 31]","[31, 265, 27, 79, 59, 156, 49, 23, 128, 218, 93, 161, 61, 65, 125, 45, 63, 98, 190, 114]",1.0
980,7,11,11,"[5, 31, 47, 59, 69, 133, 152, 527, 609, 616, 652, 796, 924, 1155, 1254, 1342, 1463, 1475, 2207, 2717]",[5],"[31, 47, 59, 69, 133, 152, 527, 609, 616, 652, 796, 924, 1155, 1254, 1342, 1463, 1475, 2207, 2717]","[31, 47, 59, 69, 133, 152, 527, 609, 616, 652, 796, 924, 1155, 1254, 1342, 1463, 1475, 2207, 2717]","[391, 105, 172, 61, 532, 23, 185, 6, 190, 734, 274, 219, 39, 135, 34, 117, 382, 5, 41, 51]",3.0
981,1,10,5,"[62, 114, 133, 172, 183, 226, 310, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401]","[62, 439, 521, 1877]","[114, 133, 172, 183, 226, 310, 318, 600, 630, 636, 742, 793, 923, 1028, 2235, 2401]","[114, 133, 172, 183, 226, 310, 318, 600, 630, 636, 742, 793, 923, 1028, 2235, 2401, 521]","[521, 1877, 62, 439, 125, 383, 14, 52, 190, 245, 129, 548, 291, 222, 6, 23, 168, 135, 41, 117]",1.0
981,3,10,3,"[62, 114, 133, 172, 183, 226, 310, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401]","[226, 310]","[62, 114, 133, 172, 183, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401]","[62, 114, 133, 172, 183, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401, 226]","[226, 310, 23, 125, 382, 24, 245, 316, 247, 129, 6, 274, 168, 52, 41, 39, 185, 105, 117, 135]",1.0
981,5,13,5,"[62, 114, 133, 172, 183, 226, 310, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401]",[183],"[62, 114, 133, 172, 226, 310, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401]","[62, 114, 133, 172, 226, 310, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401, 183]","[183, 199, 8, 756, 117, 176, 1299, 207, 6, 169, 20, 548, 178, 274, 643, 184, 23, 85, 14, 16]",1.0
981,7,10,5,"[62, 114, 133, 172, 183, 226, 310, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401]",[114],"[62, 133, 172, 183, 226, 310, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401]","[62, 133, 172, 183, 226, 310, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401, 161]","[161, 59, 125, 433, 129, 187, 118, 128, 190, 218, 93, 114, 196, 49, 63, 211, 98, 265, 79, 152]",1.0
983,1,10,5,"[34, 117, 181, 201, 219, 386, 552, 572, 588, 623, 665, 679, 793, 842, 1019, 1083, 1096, 1337, 1437, 1862]","[181, 1083, 1337]","[34, 117, 201, 219, 386, 552, 572, 588, 623, 665, 679, 793, 842, 1019, 1096, 1437, 1862]","[34, 117, 201, 219, 386, 552, 572, 588, 623, 665, 679, 793, 842, 1019, 1096, 1437, 1862, 1337]","[1337, 1083, 181, 1042, 206, 587, 606, 703, 647, 1281, 642, 1243, 1134, 1675, 645, 215, 768, 841, 667, 1102]",1.0
983,3,10,4,"[34, 117, 181, 201, 219, 386, 552, 572, 588, 623, 665, 679, 793, 842, 1019, 1083, 1096, 1337, 1437, 1862]","[201, 623, 1096]","[34, 117, 181, 219, 386, 552, 572, 588, 665, 679, 793, 842, 1019, 1083, 1337, 1437, 1862]","[34, 117, 181, 219, 386, 552, 572, 588, 665, 679, 793, 842, 1019, 1083, 1337, 1437, 1862, 1096]","[1096, 755, 515, 841, 865, 201, 206, 716, 574, 425, 20, 768, 643, 657, 592, 559, 742, 674, 623, 718]",1.0
