user_id,target_pos,target_item,original_interactions,best_interactions,cfs,len_cfs
48,5,2343,"[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1260, 1298, 1347, 1392, 1403, 1418, 1461, 1773, 1864]","[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1260, 1298, 1347, 1392, 1418, 1461, 1773, 1864]",[1403],1
48,7,1054,"[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1260, 1298, 1347, 1392, 1403, 1418, 1461, 1773, 1864]","[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1298, 1347, 1392, 1403, 1418, 1461, 1773, 1864]",[1260],1
49,1,59,"[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 146, 161, 468, 536, 776, 1146, 1563, 1684, 1879]","[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 161, 468, 536, 776, 1146, 1563, 1684]","[146, 1879]",2
49,3,70,"[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 146, 161, 468, 536, 776, 1146, 1563, 1684, 1879]","[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 146, 161, 468, 776, 1146, 1563, 1684, 1879]",[536],1
49,5,61,"[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 146, 161, 468, 536, 776, 1146, 1563, 1684, 1879]","[31, 33, 35, 44, 58, 65, 94, 121, 133, 136, 146, 161, 468, 536, 776, 1146, 1563, 1684, 1879]",[125],1
49,7,1432,"[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 146, 161, 468, 536, 776, 1146, 1563, 1684, 1879]","[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 161, 468, 536, 776, 1146, 1563, 1684, 1879]",[146],1
52,1,74,"[59, 80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 838, 851, 900, 1869, 1890]","[59, 80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 851, 1869, 1890]","[838, 900]",2
52,3,1844,"[59, 80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 838, 851, 900, 1869, 1890]","[59, 80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 838, 851, 900, 1869]",[1890],1
52,5,87,"[59, 80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 838, 851, 900, 1869, 1890]","[80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 838, 851, 900, 1869]","[59, 1890]",2
52,7,920,"[59, 80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 838, 851, 900, 1869, 1890]","[59, 80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 838, 851, 1869, 1890]",[900],1
53,1,75,"[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1907, 1960, 1971, 1975]","[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1849, 1898, 1907, 1960, 1971, 1975]",[1418],1
53,3,1439,"[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1907, 1960, 1971, 1975]","[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1960, 1971, 1975]",[1907],1
53,5,472,"[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1907, 1960, 1971, 1975]","[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1960, 1971, 1975]",[1907],1
53,7,2094,"[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1907, 1960, 1971, 1975]","[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1960, 1971, 1975]",[1907],1
58,1,1243,"[113, 143, 533, 539, 557, 559, 565, 600, 656, 677, 734, 800, 1049, 1191, 1251, 1720, 1723, 1837, 1990, 2017]","[113, 143, 533, 539, 557, 559, 565, 600, 656, 677, 734, 800, 1191, 1720, 1990, 2017]","[1049, 1251, 1723, 1837]",4
58,3,879,"[113, 143, 533, 539, 557, 559, 565, 600, 656, 677, 734, 800, 1049, 1191, 1251, 1720, 1723, 1837, 1990, 2017]","[113, 143, 533, 539, 557, 559, 565, 600, 656, 677, 734, 800, 1191, 1720, 1837, 1990, 2017]","[1049, 1251, 1723]",3
58,5,1064,"[113, 143, 533, 539, 557, 559, 565, 600, 656, 677, 734, 800, 1049, 1191, 1251, 1720, 1723, 1837, 1990, 2017]","[113, 143, 533, 539, 557, 559, 565, 600, 656, 677, 734, 800, 1191, 1251, 1720, 1837, 1990, 2017]","[1049, 1723]",2
58,7,1210,"[113, 143, 533, 539, 557, 559, 565, 600, 656, 677, 734, 800, 1049, 1191, 1251, 1720, 1723, 1837, 1990, 2017]","[143, 533, 539, 557, 559, 565, 600, 656, 677, 734, 800, 1049, 1191, 1251, 1720, 1723, 1990, 2017]","[113, 1837]",2
59,1,767,"[49, 124, 166, 171, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2044, 2053]","[49, 124, 166, 171, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2044]",[2053],1
59,3,15,"[49, 124, 166, 171, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2044, 2053]","[49, 124, 166, 171, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2053]",[2044],1
59,5,41,"[49, 124, 166, 171, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2044, 2053]","[49, 124, 166, 171, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1795, 1838, 1923, 2041, 2044, 2053]",[1587],1
59,7,618,"[49, 124, 166, 171, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2044, 2053]","[124, 166, 171, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2044, 2053]",[49],1
