user_id,target_pos,mid_pos,last_pos,original_interactions,items_removed,exclusion_interactions,inclusion_interactions,worst_jac,same_interactions
660,3,10,4,"[255, 1069, 844, 2117, 512, 158, 969, 1748, 523, 1115, 1341, 2334, 2423, 955, 1272, 409, 3261, 1976, 1027, 542]",[1976],"[255, 1069, 844, 2117, 512, 158, 969, 1748, 523, 1115, 1341, 2334, 2423, 955, 1272, 409, 3261, 1027, 542]","[255, 1069, 844, 2117, 512, 158, 969, 1748, 523, 1115, 1341, 2334, 2423, 955, 1272, 409, 3261, 1027, 542, 79]","[1976, 79, 59, 156, 49, 23, 128, 218, 152, 93, 161, 61, 65, 125, 45, 63, 133, 98, 190, 114]",0.0
660,5,10,6,"[255, 1069, 844, 2117, 512, 158, 969, 1748, 523, 1115, 1341, 2334, 2423, 955, 1272, 409, 3261, 1976, 1027, 542]",[1027],"[255, 1069, 844, 2117, 512, 158, 969, 1748, 523, 1115, 1341, 2334, 2423, 955, 1272, 409, 3261, 1976, 542]","[255, 1069, 844, 2117, 512, 158, 969, 1748, 523, 1115, 1341, 2334, 2423, 955, 1272, 409, 3261, 1976, 542, 1027]","[1027, 744, 49, 63, 61, 187, 190, 114, 6, 210, 715, 27, 98, 23, 133, 218, 128, 65, 45, 125]",0.0
660,7,10,9,"[255, 1069, 844, 2117, 512, 158, 969, 1748, 523, 1115, 1341, 2334, 2423, 955, 1272, 409, 3261, 1976, 1027, 542]",[409],"[255, 1069, 844, 2117, 512, 158, 969, 1748, 523, 1115, 1341, 2334, 2423, 955, 1272, 3261, 1976, 1027, 542]","[255, 1069, 844, 2117, 512, 158, 969, 1748, 523, 1115, 1341, 2334, 2423, 955, 1272, 3261, 1976, 1027, 542, 128]","[409, 135, 128, 39, 117, 45, 670, 260, 93, 281, 125, 68, 247, 105, 245, 49, 52, 129, 168, 24]",0.0
662,1,182,4,"[625, 633, 390, 2224, 1342, 592, 61, 569, 679, 748, 49, 265, 189, 147, 194, 777, 73, 1095, 930, 1030]","[777, 1095]","[625, 633, 390, 2224, 1342, 592, 61, 569, 679, 748, 49, 265, 189, 147, 194, 73, 930, 1030]","[625, 633, 390, 2224, 1342, 592, 61, 569, 679, 748, 49, 265, 189, 147, 194, 73, 930, 1030, 777]","[777, 1260, 1716, 1210, 1095, 556, 134, 99, 1656, 108, 955, 1199, 1724, 1059, 879, 1104, 1727, 1185, 565, 1064]",0.0
662,3,11,5,"[625, 633, 390, 2224, 1342, 592, 61, 569, 679, 748, 49, 265, 189, 147, 194, 777, 73, 1095, 930, 1030]","[748, 930]","[625, 633, 390, 2224, 1342, 592, 61, 569, 679, 49, 265, 189, 147, 194, 777, 73, 1095, 1030]","[625, 633, 390, 2224, 1342, 592, 61, 569, 679, 49, 265, 189, 147, 194, 777, 73, 1095, 1030, 930]","[930, 748, 1191, 556, 955, 879, 1064, 1260, 1675, 1724, 1104, 1199, 108, 1716, 1251, 1727, 565, 1210, 1185, 1656]",0.0
662,7,13,8,"[625, 633, 390, 2224, 1342, 592, 61, 569, 679, 748, 49, 265, 189, 147, 194, 777, 73, 1095, 930, 1030]",[49],"[625, 633, 390, 2224, 1342, 592, 61, 569, 679, 748, 265, 189, 147, 194, 777, 73, 1095, 930, 1030]","[625, 633, 390, 2224, 1342, 592, 61, 569, 679, 748, 265, 189, 147, 194, 777, 73, 1095, 930, 1030, 1266]","[49, 565, 1720, 1715, 1104, 1260, 1665, 1064, 1266, 1058, 935, 2556, 1185, 1716, 2021, 1656, 1718, 1251, 1727, 1979]",0.0
664,1,54,7,"[995, 965, 832, 532, 1000, 873, 2329, 98, 93, 16, 1271, 756, 207, 316, 130, 538, 177, 615, 52, 1457]",[52],"[995, 965, 832, 532, 1000, 873, 2329, 98, 93, 16, 1271, 756, 207, 316, 130, 538, 177, 615, 1457]","[995, 965, 832, 532, 1000, 873, 2329, 98, 93, 16, 1271, 756, 207, 316, 130, 538, 177, 615, 1457, 670]","[125, 670, 185, 117, 281, 105, 49, 24, 133, 152, 39, 243, 168, 68, 129, 337, 245, 247, 52, 260]",0.0
664,3,27,6,"[995, 965, 832, 532, 1000, 873, 2329, 98, 93, 16, 1271, 756, 207, 316, 130, 538, 177, 615, 52, 1457]",[52],"[995, 965, 832, 532, 1000, 873, 2329, 98, 93, 16, 1271, 756, 207, 316, 130, 538, 177, 615, 1457]","[995, 965, 832, 532, 1000, 873, 2329, 98, 93, 16, 1271, 756, 207, 316, 130, 538, 177, 615, 1457, 247]","[317, 530, 318, 133, 168, 377, 256, 152, 325, 983, 344, 923, 129, 247, 52, 68, 243, 245, 260, 337]",0.0
666,1,13,3,"[168, 24, 316, 152, 365, 506, 1690, 2181, 391, 2223, 1012, 1490, 40, 165, 306, 815, 359, 730, 984, 646]","[646, 730, 984]","[168, 24, 316, 152, 365, 506, 1690, 2181, 391, 2223, 1012, 1490, 40, 165, 306, 815, 359]","[168, 24, 316, 152, 365, 506, 1690, 2181, 391, 2223, 1012, 1490, 40, 165, 306, 815, 359, 984]","[984, 646, 60, 829, 172, 117, 372, 522, 222, 640, 568, 691, 1195, 90, 401, 383, 438, 397, 730, 1257]",0.0
666,3,31,9,"[168, 24, 316, 152, 365, 506, 1690, 2181, 391, 2223, 1012, 1490, 40, 165, 306, 815, 359, 730, 984, 646]","[730, 984]","[168, 24, 316, 152, 365, 506, 1690, 2181, 391, 2223, 1012, 1490, 40, 165, 306, 815, 359, 646]","[168, 24, 316, 152, 365, 506, 1690, 2181, 391, 2223, 1012, 1490, 40, 165, 306, 815, 359, 646, 984]","[984, 1039, 90, 872, 1366, 577, 901, 770, 568, 1257, 222, 1195, 383, 691, 397, 401, 730, 522, 640, 829]",0.0
667,5,15,6,"[1815, 2388, 1742, 1744, 2645, 1816, 2624, 2364, 703, 994, 2059, 527, 876, 1229, 435, 995, 133, 585, 2917, 716]",[1229],"[1815, 2388, 1742, 1744, 2645, 1816, 2624, 2364, 703, 994, 2059, 527, 876, 435, 995, 133, 585, 2917, 716]","[1815, 2388, 1742, 1744, 2645, 1816, 2624, 2364, 703, 994, 2059, 527, 876, 435, 995, 133, 585, 2917, 716, 433, 1229]","[1229, 59, 433, 27, 776, 23, 606, 128, 218, 529, 156, 65, 125, 98, 161, 114, 63, 45, 190, 61]",0.0
669,1,24,2,"[126, 80, 850, 565, 997, 937, 2393, 569, 574, 1135, 932, 1814, 878, 51, 11, 31, 17, 532, 294, 69]","[69, 294]","[126, 80, 850, 565, 997, 937, 2393, 569, 574, 1135, 932, 1814, 878, 51, 11, 31, 17, 532]","[126, 80, 850, 565, 997, 937, 2393, 569, 574, 1135, 932, 1814, 878, 51, 11, 31, 17, 532, 294]","[294, 133, 950, 327, 152, 832, 86, 350, 388, 4, 518, 500, 520, 59, 238, 1713, 542, 407, 69, 534]",0.0
669,3,13,4,"[126, 80, 850, 565, 997, 937, 2393, 569, 574, 1135, 932, 1814, 878, 51, 11, 31, 17, 532, 294, 69]",[294],"[126, 80, 850, 565, 997, 937, 2393, 569, 574, 1135, 932, 1814, 878, 51, 11, 31, 17, 532, 69]","[126, 80, 850, 565, 997, 937, 2393, 569, 574, 1135, 932, 1814, 878, 51, 11, 31, 17, 532, 69, 294]","[294, 438, 52, 168, 281, 318, 520, 445, 185, 525, 316, 832, 407, 105, 135, 39, 306, 500, 542, 4]",0.0
671,3,11,9,"[507, 532, 193, 373, 337, 2134, 125, 214, 2418, 69, 1163, 271, 322, 435, 1255, 1099, 1121, 71, 2611, 566]",[71],"[507, 532, 193, 373, 337, 2134, 125, 214, 2418, 69, 1163, 271, 322, 435, 1255, 1099, 1121, 2611, 566]","[507, 532, 193, 373, 337, 2134, 125, 214, 2418, 69, 1163, 271, 322, 435, 1255, 1099, 1121, 2611, 566, 71]","[71, 663, 1731, 694, 767, 1, 1254, 670, 1467, 48, 612, 1159, 106, 560, 487, 630, 10, 175, 421, 662]",0.0
671,5,10,6,"[507, 532, 193, 373, 337, 2134, 125, 214, 2418, 69, 1163, 271, 322, 435, 1255, 1099, 1121, 71, 2611, 566]",[1121],"[507, 532, 193, 373, 337, 2134, 125, 214, 2418, 69, 1163, 271, 322, 435, 1255, 1099, 71, 2611, 566]","[507, 532, 193, 373, 337, 2134, 125, 214, 2418, 69, 1163, 271, 322, 435, 1255, 1099, 71, 2611, 566, 1121]","[1121, 1159, 749, 670, 662, 175, 27, 218, 421, 715, 1467, 560, 45, 1242, 210, 97, 744, 995, 663, 612]",0.0
671,7,15,9,"[507, 532, 193, 373, 337, 2134, 125, 214, 2418, 69, 1163, 271, 322, 435, 1255, 1099, 1121, 71, 2611, 566]",[1255],"[507, 532, 193, 373, 337, 2134, 125, 214, 2418, 69, 1163, 271, 322, 435, 1099, 1121, 71, 2611, 566]","[507, 532, 193, 373, 337, 2134, 125, 214, 2418, 69, 1163, 271, 322, 435, 1099, 1121, 71, 2611, 566, 548]","[1255, 548, 756, 175, 612, 767, 1299, 598, 793, 757, 184, 1467, 178, 200, 207, 176, 601, 771, 204, 634]",0.0
676,1,15,3,"[1006, 578, 2136, 545, 1180, 500, 406, 1865, 2848, 739, 732, 1599, 1310, 559, 1460, 1181, 827, 1154, 605, 1601]",[406],"[1006, 578, 2136, 545, 1180, 500, 1865, 2848, 739, 732, 1599, 1310, 559, 1460, 1181, 827, 1154, 605, 1601]","[1006, 578, 2136, 545, 1180, 500, 1865, 2848, 739, 732, 1599, 1310, 559, 1460, 1181, 827, 1154, 605, 1601, 602]","[406, 602, 1618, 1213, 181, 1223, 689, 731, 743, 693, 728, 696, 132, 1231, 1605, 773, 1219, 736, 1177, 735]",0.0
676,3,11,5,"[1006, 578, 2136, 545, 1180, 500, 406, 1865, 2848, 739, 732, 1599, 1310, 559, 1460, 1181, 827, 1154, 605, 1601]","[500, 1154]","[1006, 578, 2136, 545, 1180, 406, 1865, 2848, 739, 732, 1599, 1310, 559, 1460, 1181, 827, 605, 1601]","[1006, 578, 2136, 545, 1180, 406, 1865, 2848, 739, 732, 1599, 1310, 559, 1460, 1181, 827, 605, 1601, 1154]","[1154, 500, 1204, 745, 794, 1322, 2256, 1400, 1220, 1226, 669, 823, 747, 788, 1197, 811, 1222, 639, 1852, 1358]",0.0
677,3,25,4,"[429, 2482, 100, 83, 1298, 956, 511, 2307, 912, 1630, 1575, 1836, 553, 535, 76, 146, 190, 636, 510, 2569]",[510],"[429, 2482, 100, 83, 1298, 956, 511, 2307, 912, 1630, 1575, 1836, 553, 535, 76, 146, 190, 636, 2569]","[429, 2482, 100, 83, 1298, 956, 511, 2307, 912, 1630, 1575, 1836, 553, 535, 76, 146, 190, 636, 2569, 245]","[281, 245, 505, 293, 260, 439, 521, 923, 327, 256, 243, 337, 329, 510, 489, 68, 1274, 60, 325, 227]",0.0
685,1,80,7,"[534, 464, 210, 715, 644, 598, 771, 8, 20, 383, 689, 648, 169, 643, 714, 693, 201, 2417, 1928, 353]",[1928],"[534, 464, 210, 715, 644, 598, 771, 8, 20, 383, 689, 648, 169, 643, 714, 693, 201, 2417, 353]","[534, 464, 210, 715, 644, 598, 771, 8, 20, 383, 689, 648, 169, 643, 714, 693, 201, 2417, 353, 1928]","[1928, 98, 789, 118, 776, 87, 274, 739, 556, 606, 1076, 791, 190, 134, 63, 156, 433, 161, 278, 513]",0.0
685,3,103,8,"[534, 464, 210, 715, 644, 598, 771, 8, 20, 383, 689, 648, 169, 643, 714, 693, 201, 2417, 1928, 353]",[1928],"[534, 464, 210, 715, 644, 598, 771, 8, 20, 383, 689, 648, 169, 643, 714, 693, 201, 2417, 353]","[534, 464, 210, 715, 644, 598, 771, 8, 20, 383, 689, 648, 169, 643, 714, 693, 201, 2417, 353, 1928, 222]","[1928, 222, 920, 522, 351, 316, 1031, 791, 516, 1136, 288, 232, 1151, 333, 509, 867, 871, 789, 882, 863]",0.0
685,5,350,7,"[534, 464, 210, 715, 644, 598, 771, 8, 20, 383, 689, 648, 169, 643, 714, 693, 201, 2417, 1928, 353]",[1928],"[534, 464, 210, 715, 644, 598, 771, 8, 20, 383, 689, 648, 169, 643, 714, 693, 201, 2417, 353]","[534, 464, 210, 715, 644, 598, 771, 8, 20, 383, 689, 648, 169, 643, 714, 693, 201, 2417, 353, 1928, 306]","[1928, 1136, 306, 278, 316, 5, 244, 867, 219, 232, 39, 1119, 455, 318, 513, 274, 516, 264, 789, 791]",0.0
689,5,11,9,"[1686, 2772, 797, 482, 264, 584, 1778, 78, 365, 969, 985, 1210, 161, 763, 1876, 760, 87, 1715, 2278, 1723]",[78],"[1686, 2772, 797, 482, 264, 584, 1778, 365, 969, 985, 1210, 161, 763, 1876, 760, 87, 1715, 2278, 1723]","[1686, 2772, 797, 482, 264, 584, 1778, 365, 969, 985, 1210, 161, 763, 1876, 760, 87, 1715, 2278, 1723, 565]","[78, 565, 1720, 1104, 1260, 1665, 1064, 1095, 1266, 1058, 935, 2556, 1185, 1716, 2021, 1656, 1718, 1251, 1727, 1979]",0.0
690,1,15,8,"[795, 204, 1112, 1271, 531, 741, 1472, 47, 917, 1019, 38, 31, 370, 295, 520, 623, 568, 156, 1501, 1291]",[1501],"[795, 204, 1112, 1271, 531, 741, 1472, 47, 917, 1019, 38, 31, 370, 295, 520, 623, 568, 156, 1291]","[795, 204, 1112, 1271, 531, 741, 1472, 47, 917, 1019, 38, 31, 370, 295, 520, 623, 568, 156, 1291, 865]","[1501, 976, 1096, 865, 857, 647, 1243, 768, 738, 969, 703, 645, 677, 841, 755, 848, 113, 667, 1102, 664]",0.0
691,1,13,4,"[22, 247, 218, 157, 190, 110, 239, 1622, 374, 185, 1345, 1298, 327, 1136, 2578, 1569, 2217, 1178, 626, 970]","[1136, 1178, 1569]","[22, 247, 218, 157, 190, 110, 239, 1622, 374, 185, 1345, 1298, 327, 2578, 2217, 626, 970]","[22, 247, 218, 157, 190, 110, 239, 1622, 374, 185, 1345, 1298, 327, 2578, 2217, 626, 970, 1136]","[1136, 1569, 1178, 1299, 16, 756, 178, 386, 169, 793, 184, 27, 274, 23, 548, 742, 14, 425, 643, 20]",0.0
691,3,15,7,"[22, 247, 218, 157, 190, 110, 239, 1622, 374, 185, 1345, 1298, 327, 1136, 2578, 1569, 2217, 1178, 626, 970]",[185],"[22, 247, 218, 157, 190, 110, 239, 1622, 374, 1345, 1298, 327, 1136, 2578, 1569, 2217, 1178, 626, 970]","[22, 247, 218, 157, 190, 110, 239, 1622, 374, 1345, 1298, 327, 1136, 2578, 1569, 2217, 1178, 626, 970, 185]","[185, 548, 117, 210, 114, 643, 744, 20, 715, 98, 14, 133, 6, 128, 274, 65, 27, 45, 125, 23]",0.0
692,5,32,7,"[1151, 815, 829, 614, 730, 419, 472, 473, 795, 595, 716, 980, 2219, 2280, 832, 174, 2978, 1406, 760, 38]",[760],"[1151, 815, 829, 614, 730, 419, 472, 473, 795, 595, 716, 980, 2219, 2280, 832, 174, 2978, 1406, 38]","[1151, 815, 829, 614, 730, 419, 472, 473, 795, 595, 716, 980, 2219, 2280, 832, 174, 2978, 1406, 38, 760]","[760, 597, 1035, 613, 18, 683, 2209, 47, 389, 1021, 589, 633, 581, 1047, 1048, 672, 1077, 621, 625, 1094]",0.0
695,5,29,6,"[59, 61, 134, 70, 1068, 1086, 1099, 2000, 1309, 42, 1043, 1180, 199, 1394, 1142, 2672, 2395, 1176, 1604, 840]",[1604],"[59, 61, 134, 70, 1068, 1086, 1099, 2000, 1309, 42, 1043, 1180, 199, 1394, 1142, 2672, 2395, 1176, 840]","[59, 61, 134, 70, 1068, 1086, 1099, 2000, 1309, 42, 1043, 1180, 199, 1394, 1142, 2672, 2395, 1176, 840, 247]","[1604, 530, 318, 133, 168, 377, 256, 152, 325, 983, 344, 923, 129, 247, 52, 68, 243, 245, 260, 337]",0.0
696,1,14,7,"[31, 123, 1705, 793, 754, 200, 1093, 241, 610, 623, 20, 1016, 1406, 1235, 1356, 426, 636, 1394, 1745, 727]",[623],"[31, 123, 1705, 793, 754, 200, 1093, 241, 610, 20, 1016, 1406, 1235, 1356, 426, 636, 1394, 1745, 727]","[31, 123, 1705, 793, 754, 200, 1093, 241, 610, 20, 1016, 1406, 1235, 1356, 426, 636, 1394, 1745, 727, 322]","[623, 630, 322, 548, 178, 1196, 1518, 1530, 662, 487, 612, 634, 566, 207, 771, 421, 175, 560, 171, 767]",0.0
696,3,32,8,"[31, 123, 1705, 793, 754, 200, 1093, 241, 610, 623, 20, 1016, 1406, 1235, 1356, 426, 636, 1394, 1745, 727]",[623],"[31, 123, 1705, 793, 754, 200, 1093, 241, 610, 20, 1016, 1406, 1235, 1356, 426, 636, 1394, 1745, 727]","[31, 123, 1705, 793, 754, 200, 1093, 241, 610, 20, 1016, 1406, 1235, 1356, 426, 636, 1394, 1745, 727, 623]","[623, 744, 49, 63, 61, 187, 190, 114, 6, 210, 715, 27, 98, 23, 133, 218, 128, 65, 45, 125]",0.0
696,5,12,7,"[31, 123, 1705, 793, 754, 200, 1093, 241, 610, 623, 20, 1016, 1406, 1235, 1356, 426, 636, 1394, 1745, 727]",[610],"[31, 123, 1705, 793, 754, 200, 1093, 241, 623, 20, 1016, 1406, 1235, 1356, 426, 636, 1394, 1745, 727]","[31, 123, 1705, 793, 754, 200, 1093, 241, 623, 20, 1016, 1406, 1235, 1356, 426, 636, 1394, 1745, 727, 720]","[720, 429, 633, 47, 38, 175, 116, 420, 154, 610, 1762, 83, 427, 609, 9, 46, 1532, 15, 415, 3]",0.0
697,1,45,7,"[1097, 949, 178, 744, 2270, 715, 1652, 774, 274, 1150, 20, 2871, 109, 1028, 756, 183, 343, 165, 675, 1012]",[1028],"[1097, 949, 178, 744, 2270, 715, 1652, 774, 274, 1150, 20, 2871, 109, 756, 183, 343, 165, 675, 1012]","[1097, 949, 178, 744, 2270, 715, 1652, 774, 274, 1150, 20, 2871, 109, 756, 183, 343, 165, 675, 1012, 535]","[1028, 535, 789, 528, 351, 177, 619, 21, 318, 344, 471, 244, 222, 317, 185, 516, 538, 291, 336, 1201]",0.0
697,5,136,7,"[1097, 949, 178, 744, 2270, 715, 1652, 774, 274, 1150, 20, 2871, 109, 1028, 756, 183, 343, 165, 675, 1012]",[1028],"[1097, 949, 178, 744, 2270, 715, 1652, 774, 274, 1150, 20, 2871, 109, 756, 183, 343, 165, 675, 1012]","[1097, 949, 178, 744, 2270, 715, 1652, 774, 274, 1150, 20, 2871, 109, 756, 183, 343, 165, 675, 1012, 522, 1028]","[1028, 522, 90, 1195, 568, 291, 135, 438, 172, 1257, 401, 815, 548, 770, 177, 730, 397, 222, 117, 383]",0.0
699,1,48,5,"[204, 548, 1246, 184, 609, 20, 626, 557, 1314, 1231, 1153, 2266, 1604, 1602, 2419, 2467, 1603, 1159, 1129, 1116]",[1159],"[204, 548, 1246, 184, 609, 20, 626, 557, 1314, 1231, 1153, 2266, 1604, 1602, 2419, 2467, 1603, 1129, 1116]","[204, 548, 1246, 184, 609, 20, 626, 557, 1314, 1231, 1153, 2266, 1604, 1602, 2419, 2467, 1603, 1129, 1116, 791]","[195, 791, 439, 524, 1112, 214, 869, 1180, 912, 1159, 326, 243, 716, 432, 595, 585, 483, 1150, 1119, 375]",0.0
699,3,27,6,"[204, 548, 1246, 184, 609, 20, 626, 557, 1314, 1231, 1153, 2266, 1604, 1602, 2419, 2467, 1603, 1159, 1129, 1116]",[1159],"[204, 548, 1246, 184, 609, 20, 626, 557, 1314, 1231, 1153, 2266, 1604, 1602, 2419, 2467, 1603, 1129, 1116]","[204, 548, 1246, 184, 609, 20, 626, 557, 1314, 1231, 1153, 2266, 1604, 1602, 2419, 2467, 1603, 1129, 1116, 1132]","[1132, 563, 561, 1537, 1120, 1117, 601, 1541, 432, 1112, 869, 595, 2468, 1159, 1131, 965, 1536, 213, 1122, 1127]",0.0
699,7,19,8,"[204, 548, 1246, 184, 609, 20, 626, 557, 1314, 1231, 1153, 2266, 1604, 1602, 2419, 2467, 1603, 1159, 1129, 1116]",[1116],"[204, 548, 1246, 184, 609, 20, 626, 557, 1314, 1231, 1153, 2266, 1604, 1602, 2419, 2467, 1603, 1159, 1129]","[204, 548, 1246, 184, 609, 20, 626, 557, 1314, 1231, 1153, 2266, 1604, 1602, 2419, 2467, 1603, 1159, 1129, 1537]","[1537, 585, 375, 1926, 991, 1142, 716, 1006, 1571, 1536, 432, 1296, 1577, 1116, 1131, 869, 595, 1150, 1180, 1112]",0.0
702,1,12,8,"[702, 1754, 222, 1384, 1493, 1645, 738, 1356, 1352, 351, 1304, 1213, 1177, 1436, 1427, 1231, 1267, 2553, 1601, 1852]","[222, 351, 1384, 1754]","[702, 1493, 1645, 738, 1356, 1352, 1304, 1213, 1177, 1436, 1427, 1231, 1267, 2553, 1601, 1852]","[702, 1493, 1645, 738, 1356, 1352, 1304, 1213, 1177, 1436, 1427, 1231, 1267, 2553, 1601, 1852, 676]","[1384, 1754, 222, 351, 676, 689, 605, 181, 1618, 201, 636, 865, 735, 1219, 693, 773, 1605, 736, 716, 132]",0.0
705,5,19,9,"[189, 949, 991, 1475, 1734, 1744, 1735, 245, 1317, 11, 1524, 5, 391, 33, 26, 527, 98, 1819, 1142, 600]",[98],"[189, 949, 991, 1475, 1734, 1744, 1735, 245, 1317, 11, 1524, 5, 391, 33, 26, 527, 1819, 1142, 600]","[189, 949, 991, 1475, 1734, 1744, 1735, 245, 1317, 11, 1524, 5, 391, 33, 26, 527, 1819, 1142, 600, 897]","[61, 776, 27, 98, 606, 739, 433, 97, 252, 114, 529, 190, 133, 63, 897, 156, 161, 323, 377, 539]",0.0
706,1,10,2,"[2654, 1615, 2162, 1649, 492, 511, 439, 359, 86, 306, 2439, 2638, 19, 466, 803, 818, 707, 1032, 479, 489]","[306, 489]","[2654, 1615, 2162, 1649, 492, 511, 439, 359, 86, 2439, 2638, 19, 466, 803, 818, 707, 1032, 479]","[2654, 1615, 2162, 1649, 492, 511, 439, 359, 86, 2439, 2638, 19, 466, 803, 818, 707, 1032, 479, 489]","[489, 306, 465, 1968, 1303, 60, 305, 543, 313, 508, 1277, 1420, 594, 447, 1578, 485, 440, 1310, 461, 266]",0.0
710,3,16,9,"[2417, 696, 191, 743, 1223, 512, 1456, 1865, 806, 745, 608, 3146, 729, 698, 3296, 348, 2057, 1838, 1000, 388]","[1000, 2057]","[2417, 696, 191, 743, 1223, 512, 1456, 1865, 806, 745, 608, 3146, 729, 698, 3296, 348, 1838, 388]","[2417, 696, 191, 743, 1223, 512, 1456, 1865, 806, 745, 608, 3146, 729, 698, 3296, 348, 1838, 388, 1000]","[1000, 2057, 190, 433, 61, 152, 264, 133, 892, 161, 1713, 318, 4, 39, 59, 534, 407, 238, 69, 542]",0.0
710,5,12,6,"[2417, 696, 191, 743, 1223, 512, 1456, 1865, 806, 745, 608, 3146, 729, 698, 3296, 348, 2057, 1838, 1000, 388]",[2057],"[2417, 696, 191, 743, 1223, 512, 1456, 1865, 806, 745, 608, 3146, 729, 698, 3296, 348, 1838, 1000, 388]","[2417, 696, 191, 743, 1223, 512, 1456, 1865, 806, 745, 608, 3146, 729, 698, 3296, 348, 1838, 1000, 388, 1172]","[2057, 1172, 1713, 2059, 1888, 873, 86, 1201, 407, 4, 69, 518, 500, 534, 1158, 517, 406, 542, 838, 523]",0.0
710,7,17,9,"[2417, 696, 191, 743, 1223, 512, 1456, 1865, 806, 745, 608, 3146, 729, 698, 3296, 348, 2057, 1838, 1000, 388]",[2057],"[2417, 696, 191, 743, 1223, 512, 1456, 1865, 806, 745, 608, 3146, 729, 698, 3296, 348, 1838, 1000, 388]","[2417, 696, 191, 743, 1223, 512, 1456, 1865, 806, 745, 608, 3146, 729, 698, 3296, 348, 1838, 1000, 388, 523]","[2057, 69, 1201, 407, 832, 873, 886, 294, 1525, 534, 542, 518, 1163, 523, 950, 533, 238, 1158, 1888, 838]",0.0
711,1,19,8,"[699, 393, 548, 1314, 712, 833, 1524, 662, 1093, 1606, 175, 245, 566, 54, 148, 202, 1495, 106, 432, 217]",[217],"[699, 393, 548, 1314, 712, 833, 1524, 662, 1093, 1606, 175, 245, 566, 54, 148, 202, 1495, 106, 432]","[699, 393, 548, 1314, 712, 833, 1524, 662, 1093, 1606, 175, 245, 566, 54, 148, 202, 1495, 106, 432, 176]","[176, 45, 128, 207, 767, 756, 601, 217, 435, 720, 210, 598, 137, 670, 216, 204, 634, 214, 771, 200]",0.0
711,3,11,5,"[699, 393, 548, 1314, 712, 833, 1524, 662, 1093, 1606, 175, 245, 566, 54, 148, 202, 1495, 106, 432, 217]",[106],"[699, 393, 548, 1314, 712, 833, 1524, 662, 1093, 1606, 175, 245, 566, 54, 148, 202, 1495, 432, 217]","[699, 393, 548, 1314, 712, 833, 1524, 662, 1093, 1606, 175, 245, 566, 54, 148, 202, 1495, 432, 217, 161]","[106, 24, 161, 129, 52, 168, 105, 65, 63, 45, 128, 79, 125, 152, 190, 133, 114, 98, 49, 93]",0.0
712,1,49,9,"[1001, 268, 59, 168, 260, 897, 377, 1015, 529, 114, 620, 99, 1266, 1251, 1342, 570, 1029, 121, 1133, 1814]",[121],"[1001, 268, 59, 168, 260, 897, 377, 1015, 529, 114, 620, 99, 1266, 1251, 1342, 570, 1029, 1133, 1814]","[1001, 268, 59, 168, 260, 897, 377, 1015, 529, 114, 620, 99, 1266, 1251, 1342, 570, 1029, 1133, 1814, 183]","[121, 132, 275, 1092, 1222, 794, 1089, 183, 1322, 1432, 1852, 639, 658, 567, 700, 669, 811, 747, 562, 688]",0.0
712,3,655,7,"[1001, 268, 59, 168, 260, 897, 377, 1015, 529, 114, 620, 99, 1266, 1251, 1342, 570, 1029, 121, 1133, 1814]",[121],"[1001, 268, 59, 168, 260, 897, 377, 1015, 529, 114, 620, 99, 1266, 1251, 1342, 570, 1029, 1133, 1814]","[1001, 268, 59, 168, 260, 897, 377, 1015, 529, 114, 620, 99, 1266, 1251, 1342, 570, 1029, 1133, 1814, 741]","[121, 149, 118, 556, 741, 87, 1076, 256, 776, 156, 126, 433, 203, 912, 1119, 189, 648, 376, 223, 910]",0.0
713,1,19,3,"[93, 721, 1713, 513, 312, 1337, 642, 131, 1634, 386, 1748, 520, 1158, 1936, 162, 462, 1476, 20, 15, 1730]","[15, 20, 1936]","[93, 721, 1713, 513, 312, 1337, 642, 131, 1634, 386, 1748, 520, 1158, 162, 462, 1476, 1730]","[93, 721, 1713, 513, 312, 1337, 642, 131, 1634, 386, 1748, 520, 1158, 162, 462, 1476, 1730, 1936]","[1936, 15, 114, 190, 98, 210, 643, 744, 663, 20, 715, 128, 133, 97, 65, 218, 45, 23, 125, 27]",0.0
713,7,14,9,"[93, 721, 1713, 513, 312, 1337, 642, 131, 1634, 386, 1748, 520, 1158, 1936, 162, 462, 1476, 20, 15, 1730]",[20],"[93, 721, 1713, 513, 312, 1337, 642, 131, 1634, 386, 1748, 520, 1158, 1936, 162, 462, 1476, 15, 1730]","[93, 721, 1713, 513, 312, 1337, 642, 131, 1634, 386, 1748, 520, 1158, 1936, 162, 462, 1476, 15, 1730, 621]","[20, 621, 672, 581, 46, 391, 208, 11, 610, 1047, 597, 609, 589, 18, 683, 613, 9, 47, 633, 38]",0.0
714,1,11,2,"[627, 655, 36, 625, 1063, 2209, 1021, 389, 2894, 1327, 512, 700, 6, 214, 140, 1525, 911, 192, 1890, 432]","[6, 192]","[627, 655, 36, 625, 1063, 2209, 1021, 389, 2894, 1327, 512, 700, 214, 140, 1525, 911, 1890, 432]","[627, 655, 36, 625, 1063, 2209, 1021, 389, 2894, 1327, 512, 700, 214, 140, 1525, 911, 1890, 432, 192]","[192, 6, 190, 133, 98, 45, 117, 93, 125, 24, 247, 49, 168, 245, 135, 39, 129, 52, 185, 105]",0.0
